名称,地址,经纬度,电话,省份,城市,区县
巴洛造型(新城明珠店),新城明珠西南门旁,"123.206468,47.342289",18714522451,黑龙江省,齐齐哈尔市,龙江县
美丽空间,中国石油广厚加油站东侧110米,"123.399725,47.083275",15045228266;18248260899,黑龙江省,齐齐哈尔市,龙江县
爱心理发店,康复街与中心路交叉口东20米,"123.036875,47.073625",15845251957,黑龙江省,齐齐哈尔市,龙江县
名剪堂,商业街与217省道交叉口西140米,"122.967145,46.936404",18714353383,黑龙江省,齐齐哈尔市,龙江县
美村时尚烫染店,建设路华龙名苑,"123.192316,47.339380",[],黑龙江省,齐齐哈尔市,龙江县
尖端女子烫染店,县府街与建设路交叉口西北120米,"123.189684,47.338012",[],黑龙江省,齐齐哈尔市,龙江县
金氏形象人生美发沙龙,龙江镇九道街碧龙湾小区南门东侧,"123.197728,47.340671",[],黑龙江省,齐齐哈尔市,龙江县
剪子舞烫染会所(华龙名苑店),龙江镇八道街华龙名苑2号楼,"123.191617,47.340562",[],黑龙江省,齐齐哈尔市,龙江县
龙江县小翠美发,[],"123.190489,47.332381",[],黑龙江省,齐齐哈尔市,龙江县
DY.HairSalon美发沙龙,六道街二马路与七道街之间国税局对面,"123.190423,47.336495",15545636263,黑龙江省,齐齐哈尔市,龙江县
伯爵美发沙龙(华龙学苑店),华龙学苑南门旁,"123.205505,47.331656",[],黑龙江省,齐齐哈尔市,龙江县
名峰美发烫染店,新谊路140号阳光国际,"123.192222,47.336864",[],黑龙江省,齐齐哈尔市,龙江县
乐尚烫染会所(七道街康城花园店),县府街151号,"123.192875,47.336775",13234948139,黑龙江省,齐齐哈尔市,龙江县
剪艺人生发型设计(龙电花园B区店),龙电花园B区西南门东南70米,"123.191419,47.332496",[],黑龙江省,齐齐哈尔市,龙江县
头站镇祺波辉美发,信用路与府东街交叉口西北140米,"123.258476,46.962735",[],黑龙江省,齐齐哈尔市,龙江县
凤华美发,文化街与城东路交叉口西北100米,"123.206238,47.328148",[],黑龙江省,齐齐哈尔市,龙江县
朱颖美发,龙江镇十道街汇豪天下小区,"123.193105,47.345194",[],黑龙江省,齐齐哈尔市,龙江县
剪约时尚造型(镇府街店),镇府街65号,"123.183686,47.332186",[],黑龙江省,齐齐哈尔市,龙江县
帝凡妮烫染造型(龙江县第六中学店),龙江县第六中学西南门旁,"123.190166,47.343499",[],黑龙江省,齐齐哈尔市,龙江县
巴沙廊,龙江集团水泥公司公寓西南门旁,"123.187789,47.338645",[],黑龙江省,齐齐哈尔市,龙江县
新浪漫专业女子烫染店,龙江镇龙城鑫家小区11号楼122号,"123.195078,47.339606",[],黑龙江省,齐齐哈尔市,龙江县
玉洁美发(龙景综合楼店),龙江镇八道街龙景公寓一楼,"123.191668,47.341022",[],黑龙江省,齐齐哈尔市,龙江县
智超美发一族,八道街农机局西20米道北,"123.192172,47.340784",[],黑龙江省,齐齐哈尔市,龙江县
小爵士(齐齐哈尔购物广场店),益民购物商场北门旁,"123.189283,47.334428",[],黑龙江省,齐齐哈尔市,龙江县
名剪之约(龙电花园A区店),龙电花园A区东北门旁,"123.192414,47.334854",[],黑龙江省,齐齐哈尔市,龙江县
潮尚美发造型(购物广场店),益民购物商场北门东南60米,"123.189813,47.334112",[],黑龙江省,齐齐哈尔市,龙江县
沐鎏·美发烫染会所,县府街124-号,"123.188647,47.338301",[],黑龙江省,齐齐哈尔市,龙江县
东田美发(龙城学苑店),益诚府园东南门东北50米,"123.205050,47.333892",[],黑龙江省,齐齐哈尔市,龙江县
纪元发艺,龙江镇志刚广场对过科技楼楼下,"123.193428,47.338844",[],黑龙江省,齐齐哈尔市,龙江县
彩虹发艺,龙江镇九道街六中对面,"123.188929,47.343526",[],黑龙江省,齐齐哈尔市,龙江县
丝缘剪艺造型(锦绣家园店),[],"123.183316,47.337352",13624629565,黑龙江省,齐齐哈尔市,龙江县
静茹发艺,龙江镇二道街电信公寓楼下,"123.179579,47.333927",13945283222,黑龙江省,齐齐哈尔市,龙江县
喜一理HairSalon美发沙龙,华龙学苑二期二中家属楼西门103门市,"123.205100,47.332930",18845254445,黑龙江省,齐齐哈尔市,龙江县
龙江县.毛毛美发工作室,七道街二马路与六道街之间国税局对面DY美发沙龙毛毛,"123.190651,47.336660",15545636263,黑龙江省,齐齐哈尔市,龙江县
理好这是一家理发店,延顺路122号,"123.204672,47.333333",[],黑龙江省,齐齐哈尔市,龙江县
觅·镜HairSalon美发沙龙,通达街康城御园小区一号楼一层11号,"123.201468,47.342103",15214420777,黑龙江省,齐齐哈尔市,龙江县
欧媲尚美发店,龙江镇十道街正阳路武装部对面,"123.193712,47.346614",[],黑龙江省,齐齐哈尔市,龙江县
AE造型(召香科技护肤346店),龙城鑫家,"123.197125,47.340225",[],黑龙江省,齐齐哈尔市,龙江县
清爽理发店,益诚府园东南门旁,"123.204957,47.333760",[],黑龙江省,齐齐哈尔市,龙江县
白羊座造型,劳动街与新谊路交叉口东南80米,"123.194703,47.333954",18714344311,黑龙江省,齐齐哈尔市,龙江县
沅禾造型Hair design,八道街华龙名苑北门对面沅禾造型,"123.192037,47.340822",13766529966,黑龙江省,齐齐哈尔市,龙江县
喜欢理,龙江广场1号楼00单元01层,"123.191134,47.340761",18714527877,黑龙江省,齐齐哈尔市,龙江县
龙江县小鹤美发店,[],"123.183553,47.337171",[],黑龙江省,齐齐哈尔市,龙江县
青朗美发烫染,龙江镇世贸华府22号楼6号库,"123.189341,47.345098",18249525918,黑龙江省,齐齐哈尔市,龙江县
银座发型设计,通富街与友谊路交叉口西80米,"123.033643,47.071900",[],黑龙江省,齐齐哈尔市,龙江县
一剪钟情发艺(北苑小区店),龙江镇北苑小区,"123.197004,47.349084",[],黑龙江省,齐齐哈尔市,龙江县
艺林烫染工作室(龙电花园B区店),龙电花园B区西南门旁,"123.191132,47.332611",[],黑龙江省,齐齐哈尔市,龙江县
大鹏发艺(购物广场店),益民购物商场北门东南50米,"123.189827,47.334180",15046255773,黑龙江省,齐齐哈尔市,龙江县
梦幻美发沙龙,益城学院,"123.198147,47.349414",[],黑龙江省,齐齐哈尔市,龙江县
艳羽发艺,通齐街与新谊路交叉口东40米,"123.189354,47.328333",[],黑龙江省,齐齐哈尔市,龙江县
天姿美容美发(康复街店),富景家园北门旁,"123.036065,47.073417",[],黑龙江省,齐齐哈尔市,龙江县
小中天美发沙龙,东华乡,"123.057373,46.786550",15146662242,黑龙江省,齐齐哈尔市,龙江县
东方美发(华龙名苑店),华龙名苑东北门东南60米,"123.192015,47.340402",13945245781,黑龙江省,齐齐哈尔市,龙江县
阿祖美发,八道街2马路志刚广场北行100米建设路318号,"123.192880,47.339868",16233013301,黑龙江省,齐齐哈尔市,龙江县
新概念发艺,兴济路东南侧,"122.698840,47.378600",[],黑龙江省,齐齐哈尔市,龙江县
春丽美发,066乡道与中心路交叉口南120米,"123.257373,46.962785",[],黑龙江省,齐齐哈尔市,龙江县
发秀造型,066乡道与商贸路交叉口西南20米,"123.259423,46.960743",[],黑龙江省,齐齐哈尔市,龙江县
瑞竹美业(阳光国际店),新谊路140号阳光国际,"123.195462,47.337955",[],黑龙江省,齐齐哈尔市,龙江县
仟星发艺,锦绣家园东南门东北70米,"123.184728,47.338251",[],黑龙江省,齐齐哈尔市,龙江县
龙江县森木烫染会所(富景家园店),富景家园,"123.036470,47.073300",18545600085,黑龙江省,齐齐哈尔市,龙江县
发工匠烫染工作室(龙盛家园店),长横街与新开路交叉口东200米,"123.185158,47.345574",15845255512,黑龙江省,齐齐哈尔市,龙江县
美之约美发沙龙,商贸街与朝阳路交叉口东北60米,"122.755241,47.488599",13149629651,黑龙江省,齐齐哈尔市,龙江县
小宁美发(北苑小区店),龙甘路81号东南方向120米北苑小区,"123.197594,47.348912",[],黑龙江省,齐齐哈尔市,龙江县
风尚发艺(购物广场店),五道街益民北门,"123.189421,47.334384",13895952576,黑龙江省,齐齐哈尔市,龙江县
晓阳发艺(碧龙湾店),碧龙湾东南门西南110米,"123.198762,47.340588",15504526033,黑龙江省,齐齐哈尔市,龙江县
靓点发艺,华民王宇轮胎旁,"123.455661,47.128727",18645228081,黑龙江省,齐齐哈尔市,龙江县
天利美发,龙景路与德育巷交叉口东北140米,"123.162560,47.325474",[],黑龙江省,齐齐哈尔市,龙江县
环球发型设计(华龙名苑店),华龙名苑2号楼,"123.192285,47.340448",[],黑龙江省,齐齐哈尔市,龙江县
金浪美发(锦绣家园店),锦绣家园西北门旁,"123.181417,47.338462",[],黑龙江省,齐齐哈尔市,龙江县
动感发型设计室,育才学校东南门西南50米,"123.196187,47.350567",[],黑龙江省,齐齐哈尔市,龙江县
雨熙美业,龙江广场10号楼00单元01层00121号,"123.188989,47.338173",17790609532,黑龙江省,齐齐哈尔市,龙江县
理念造型美甲美睫鲜花,华龙学院西门理念造型,"123.205734,47.333743",13069986091;13100990486,黑龙江省,齐齐哈尔市,龙江县
新潮发屋(正阳路店),龙江镇正阳街广电局北一中公寓1楼,"123.188924,47.340864",[],黑龙江省,齐齐哈尔市,龙江县
一剪红美发(城投公司综合楼店),发达水库活鱼馆(文化街南),"123.196445,47.331716",[],黑龙江省,齐齐哈尔市,龙江县
小天鹅美发,镇府街与新谊路交叉口东60米,"123.190646,47.329451",[],黑龙江省,齐齐哈尔市,龙江县
永华发厅,龙江镇九里村,"123.130026,47.352252",[],黑龙江省,齐齐哈尔市,龙江县
金花美发,白山乡,"123.251642,47.271427",15645246869,黑龙江省,齐齐哈尔市,龙江县
尚格造型(华龙名苑店),龙江镇华龙二苑北市街83号,"123.191984,47.340415",[],黑龙江省,齐齐哈尔市,龙江县
千百合美容美发,朝阳路与商贸街交叉口西北40米,"122.754448,47.488444",[],黑龙江省,齐齐哈尔市,龙江县
成光发型设计,景星镇通富街37号,"123.033994,47.071923",[],黑龙江省,齐齐哈尔市,龙江县
佳宝发艺,华龙名苑6号楼,"123.191060,47.339681",[],黑龙江省,齐齐哈尔市,龙江县
阳光发艺(科技巷店),科技巷与建设路交叉口南140米,"123.193059,47.337816",[],黑龙江省,齐齐哈尔市,龙江县
格美发艺(华龙名苑店),建设路与科技巷交叉口西北20米,"123.192338,47.339361",[],黑龙江省,齐齐哈尔市,龙江县
独品造型(市场街店),龙电花园B区西南门西60米,"123.190342,47.332907",[],黑龙江省,齐齐哈尔市,龙江县
慧敏美发,龙江镇六道街安平小区1号楼商服1门,"123.182065,47.339288",[],黑龙江省,齐齐哈尔市,龙江县
娇洋发艺,翔天家园北门旁,"123.183962,47.331605",[],黑龙江省,齐齐哈尔市,龙江县
黑猫美业,建设路与县府街交叉口南60米,"123.190748,47.336694",[],黑龙江省,齐齐哈尔市,龙江县
美多发艺剪烫染,朝阳孵化站南侧,"123.169265,47.328790",[],黑龙江省,齐齐哈尔市,龙江县
丸美发艺,长横街与正阳路交叉口西40米,"123.189836,47.343209",[],黑龙江省,齐齐哈尔市,龙江县
天阳美发,幸福路与文汇路交叉口西北80米,"123.170886,47.327352",[],黑龙江省,齐齐哈尔市,龙江县
特维丝发型设计(金色家园店),金色家园南1门旁,"123.197511,47.334874",[],黑龙江省,齐齐哈尔市,龙江县
名典发艺,济沁河乡兴济路,"122.701041,47.379812",15214450200,黑龙江省,齐齐哈尔市,龙江县
龙江县小中天发廊,通富街与电力路交叉口东60米,"123.032630,47.071832",[],黑龙江省,齐齐哈尔市,龙江县
美媚发艺,通富街与友谊路交叉口西80米,"123.033700,47.071762",13796284920,黑龙江省,齐齐哈尔市,龙江县
欣乐美发,文化街与青平路交叉口东40米,"123.197728,47.331680",[],黑龙江省,齐齐哈尔市,龙江县
倾城一绣美容工作室(金色家园店),龙江镇金色家园1号楼101室,"123.195764,47.336101",13946202566,黑龙江省,齐齐哈尔市,龙江县
汇媚美容工作室(阳光国际店),阳光国际科技巷57号,"123.195328,47.337709",18845258118,黑龙江省,齐齐哈尔市,龙江县
指为你美甲工作室(康城花园店),康城花园北门3号楼109室,"123.193396,47.336083",18746215238,黑龙江省,齐齐哈尔市,龙江县
龙江县摩卡彩妆工作室,志刚广场14 号楼广场侧104号商服,"123.189594,47.339842",[],黑龙江省,齐齐哈尔市,龙江县
奂镁美容养生工作室(电力新区店),景星镇电力新区北门建设街69号,"123.035327,47.074595",15845205552,黑龙江省,齐齐哈尔市,龙江县
为你美水光工作室,龙江镇二道街电信公寓楼下,"123.178773,47.334106",[],黑龙江省,齐齐哈尔市,龙江县
媛媛美甲工作室,金色家园北门北市街261号,"123.199617,47.337508",13079650277,黑龙江省,齐齐哈尔市,龙江县
尚禾造型工作室,信用路与府东街交叉口南40米,"123.259073,46.961281",[],黑龙江省,齐齐哈尔市,龙江县
美妍世家男士养生馆,劳动街与建设路交叉口东南80米,"123.190625,47.335525",[],黑龙江省,齐齐哈尔市,龙江县
经典专业烫染会所,新兴委(福田商服楼1-2层7室),"123.810823,47.156634",18746825556,黑龙江省,齐齐哈尔市,昂昂溪区
凯丽美发店,昂昂溪区政府1号楼,"123.812693,47.156885",19969788145,黑龙江省,齐齐哈尔市,昂昂溪区
一念美发沙龙,农行家属楼1门101室,"123.813713,47.155809",15636257619,黑龙江省,齐齐哈尔市,昂昂溪区
老根发廊,新兴街道长兴街政府2号楼,"123.812044,47.155340",[],黑龙江省,齐齐哈尔市,昂昂溪区
得利发艺风格设计,区府路307号,"123.808235,47.156890",15164634998;18645221217,黑龙江省,齐齐哈尔市,昂昂溪区
囍理造型工作室,新兴街道建行综合楼1层4室,"123.811132,47.156021",18182822066,黑龙江省,齐齐哈尔市,昂昂溪区
完美发艺,新兴街道农行家属楼,"123.813118,47.155804",[],黑龙江省,齐齐哈尔市,昂昂溪区
特别特美发,铁南街与丰源路交叉口东180米,"123.808175,47.155092",[],黑龙江省,齐齐哈尔市,昂昂溪区
书君美容美发中心,长兴街33号,"123.813366,47.158152",[],黑龙江省,齐齐哈尔市,昂昂溪区
发庄造型工作室,丰源路与铁南街交叉口东160米,"123.808201,47.154729",[],黑龙江省,齐齐哈尔市,昂昂溪区
集美美容美发厅,铁南街19号,"123.809580,47.160600",[],黑龙江省,齐齐哈尔市,昂昂溪区
木北造型(区府路店),庆华小区6号楼,"123.808016,47.153925",17604529517,黑龙江省,齐齐哈尔市,昂昂溪区
超然发艺,铁南街与区府路交叉口西南160米,"123.805882,47.156184",15845603265,黑龙江省,齐齐哈尔市,昂昂溪区
发源地美容美发,新兴街道庆华小区24号楼商服11门,"123.809576,47.155521",[],黑龙江省,齐齐哈尔市,昂昂溪区
黑马造型,新立委铁南街商服2号20室,"123.806776,47.156844",13846261309;15604524512,黑龙江省,齐齐哈尔市,昂昂溪区
静染美发造型室,新兴委,"123.809388,47.155569",13796877031,黑龙江省,齐齐哈尔市,昂昂溪区
顶丽美发,丰源路与铁南街交叉口东160米,"123.808125,47.154544",[],黑龙江省,齐齐哈尔市,昂昂溪区
蓝萱发艺,丰源路与铁南街交叉口东160米,"123.808141,47.154583",[],黑龙江省,齐齐哈尔市,昂昂溪区
天艺美发,区府路与长兴街交叉口东140米,"123.813497,47.155732",[],黑龙江省,齐齐哈尔市,昂昂溪区
潮流坊形象纹刺设计,陶然居一期,"123.813967,47.157227",13079627267,黑龙江省,齐齐哈尔市,昂昂溪区
鑫头领造型,丰源路与铁南街交叉口东180米,"123.808227,47.154794",[],黑龙江省,齐齐哈尔市,昂昂溪区
大庆发廊,兴榆路与232国道交叉口西南40米,"123.895318,47.157532",[],黑龙江省,齐齐哈尔市,昂昂溪区
佳琦美发造型室,昂昂溪区文化小区1号楼,"123.807566,47.158891",[],黑龙江省,齐齐哈尔市,昂昂溪区
云尚美发,大五福玛村村委会东北侧160米,"123.860775,47.210925",[],黑龙江省,齐齐哈尔市,昂昂溪区
腊梅发廊(庆华家园店),庆华家园九号楼,"123.802986,47.156986",[],黑龙江省,齐齐哈尔市,昂昂溪区
木星理发店,长兴街38号,"123.812096,47.155451",[],黑龙江省,齐齐哈尔市,昂昂溪区
时尚发型设计(同德路店),同德路与长兴街交叉口西北60米,"123.809071,47.152629",[],黑龙江省,齐齐哈尔市,昂昂溪区
青青发屋(丰源路),宏顺小区6号楼,"123.813441,47.153078",[],黑龙江省,齐齐哈尔市,昂昂溪区
阿彬烫染,长兴街与区府路交叉口西南160米,"123.810381,47.155323",[],黑龙江省,齐齐哈尔市,昂昂溪区
情侣发型设计室,丰源路与铁南街交叉口东南20米,"123.806132,47.154409",[],黑龙江省,齐齐哈尔市,昂昂溪区
原老理发店,庆华小区18号楼,"123.807704,47.154359",[],黑龙江省,齐齐哈尔市,昂昂溪区
鑫创意发型设计室,顺建嘉园北门旁,"123.812281,47.152935",[],黑龙江省,齐齐哈尔市,昂昂溪区
乐肤颜美容美发店,丰源路260号庆华家园,"123.808123,47.154491",18846337587,黑龙江省,齐齐哈尔市,昂昂溪区
得艺旺型发型设计室,水边路与齐杜公路交叉口东南100米,"123.997151,47.249187",[],黑龙江省,齐齐哈尔市,昂昂溪区
森迪发艺会所,齐杜公路与水边路交叉口西北60米,"123.995819,47.250130",[],黑龙江省,齐齐哈尔市,昂昂溪区
超港发廊,兴榆路与232国道交叉口东380米,"123.900070,47.156300",[],黑龙江省,齐齐哈尔市,昂昂溪区
喜荣美发,方正新村南门旁,"123.888175,47.157525",[],黑龙江省,齐齐哈尔市,昂昂溪区
琳琳理发店,鑫广达米业有限公司西北侧60米,"123.859775,47.209725",[],黑龙江省,齐齐哈尔市,昂昂溪区
剪约(区府路店),长兴街5号庆华购物中心,"123.808635,47.155535",[],黑龙江省,齐齐哈尔市,昂昂溪区
大鹏发艺,区府路与铁南街交叉口东南200米,"123.808575,47.155775",[],黑龙江省,齐齐哈尔市,昂昂溪区
铭门美发,铁南街与区府路交叉口东南160米,"123.808010,47.155924",[],黑龙江省,齐齐哈尔市,昂昂溪区
百信美发(庆华家园店),丰源路与铁南街交叉口西140米,"123.804442,47.155180",[],黑龙江省,齐齐哈尔市,昂昂溪区
小青烫染(庆华家园店),庆华家园12楼2号,"123.805275,47.156438",[],黑龙江省,齐齐哈尔市,昂昂溪区
白婧理发店,丰源路260号庆华家园,"123.802954,47.157051",[],黑龙江省,齐齐哈尔市,昂昂溪区
如壹美甲工作室,石油楼1层5室,"123.813998,47.155675",18746828391,黑龙江省,齐齐哈尔市,昂昂溪区
东方印迹纹刺工作室,碧林宾馆对面,"123.810002,47.156870",[],黑龙江省,齐齐哈尔市,昂昂溪区
新感觉发廊(庆华家园店),丰源路260号庆华家园,"123.804901,47.155046",[],黑龙江省,齐齐哈尔市,昂昂溪区
ID艾迪概念发型沙龙,中环广场南1门通道A座(卝KTV旁边),"123.953010,47.340779",15765052303,黑龙江省,齐齐哈尔市,龙沙区
隆隆发型沙龙(永安店),永安大街70号,"123.952593,47.344298",0452-2401814;0452-2402626,黑龙江省,齐齐哈尔市,龙沙区
银星造型(中环路店),中环路30号(红叶醉美火锅故事西走100米),"123.952266,47.342469",15145292837,黑龙江省,齐齐哈尔市,龙沙区
画间发型沙龙(永青小区店),青云街105东南方向60米永青小区,"123.954778,47.335313",17790639560,黑龙江省,齐齐哈尔市,龙沙区
理念美学沙龙,南市场小区8号楼网点1号,"123.963732,47.331590",18714316683,黑龙江省,齐齐哈尔市,龙沙区
首艺造型(齐齐哈尔龙沙区),南马路266号,"123.961868,47.334221",0452-2408066,黑龙江省,齐齐哈尔市,龙沙区
D-Y帝艺造型(南市场小区店),卜奎南大街166号,"123.958497,47.331267",15046228881,黑龙江省,齐齐哈尔市,龙沙区
TT美发沙龙(3号店),大民街道鹤城路,"123.963438,47.300881",[],黑龙江省,齐齐哈尔市,龙沙区
AE佰分佰造型,五福小区17号楼(卜奎南大街233号),"123.957572,47.331255",[],黑龙江省,齐齐哈尔市,龙沙区
金扬发型风格设计美学,卜奎南大街663号华玉府一期南门17栋103-104号金扬发型,"123.958214,47.289275",13069995767;14704655542,黑龙江省,齐齐哈尔市,龙沙区
艺颜轻奢发型会馆,新化小区15号楼00单元01层09号,"123.950361,47.334225",18845287348,黑龙江省,齐齐哈尔市,龙沙区
浪涛轻奢店,金域名都东南1门北240米,"123.964323,47.299726",13836297679,黑龙江省,齐齐哈尔市,龙沙区
金碧,安顺路24号(近群英楼),"123.938668,47.333091",0452-2811104;13846282897,黑龙江省,齐齐哈尔市,龙沙区
名扬美业,青云街128号,"123.954320,47.335202",13504622785,黑龙江省,齐齐哈尔市,龙沙区
TT美发沙龙(5号店),燕山街26号,"123.964598,47.300422",18946298035,黑龙江省,齐齐哈尔市,龙沙区
幸之运,新玛特北门01层5号幸之运,"123.957989,47.342493",18745275909,黑龙江省,齐齐哈尔市,龙沙区
漂亮宝贝美容美发(齐大中区店),劳动路23号齐大中区电大东斜对面,"123.928211,47.349383",0452-6156558;13303628807,黑龙江省,齐齐哈尔市,龙沙区
佰分佰造型,卜奎南大街233号(交通银行南50米),"123.962181,47.332458",13846249061,黑龙江省,齐齐哈尔市,龙沙区
凡古潮沙龙,园建街150号,"123.925189,47.346812",0452-6166761;15945235396,黑龙江省,齐齐哈尔市,龙沙区
她雅造型(新化一胡同),新化小区新化街20号楼一门,"123.952324,47.335784",13763563936,黑龙江省,齐齐哈尔市,龙沙区
玛尔造型(临江路店),锦江阁11号楼9号,"123.929468,47.336430",0452-2301818,黑龙江省,齐齐哈尔市,龙沙区
当代烫染美发定制店,安居路42号,"123.958968,47.338714",0452-6172958;18686939688;19904523773,黑龙江省,齐齐哈尔市,龙沙区
金扬发型工作室,黑龙江路与卜奎南大街交叉口东200米,"123.953851,47.296329",13836221772;18814521304,黑龙江省,齐齐哈尔市,龙沙区
素里美发沙龙,安智小区15号楼一层4号,"123.965392,47.338995",18345207688,黑龙江省,齐齐哈尔市,龙沙区
神美造型·接发·烫染店(北方新天地店),北大仓街安居路6号,"123.960698,47.338827",0452-2137575,黑龙江省,齐齐哈尔市,龙沙区
u美烫染名店(民航路店),民航路427号,"123.962348,47.319121",13134525431;15845651680,黑龙江省,齐齐哈尔市,龙沙区
喜理时尚造型(海山小区店),海山路57号,"123.960022,47.343328",15546270489,黑龙江省,齐齐哈尔市,龙沙区
龙沙区发主角发型工作室,青云小区26号楼通达街89号,"123.948336,47.331433",15146660823;18946214602,黑龙江省,齐齐哈尔市,龙沙区
美杜莎造型,卜奎南大街46号,"123.958176,47.339513",13069976611,黑龙江省,齐齐哈尔市,龙沙区
红风车国际,公园路小学永安大街海关大楼北海鲜1+1海鲜胡同公园路小学东,"123.951928,47.343816",0452-6197969;15946497222,黑龙江省,齐齐哈尔市,龙沙区
元素造型(火电小区店),火电安居小区6号楼7门市红楼后身二十中对面,"123.960254,47.337323",13946200433,黑龙江省,齐齐哈尔市,龙沙区
AE造型(139店),龙沙区金域名都30A号楼07号,"123.964240,47.299405",[],黑龙江省,齐齐哈尔市,龙沙区
帝凡妮剪单生活(火电小区店),龙安路28号安居小区火电14号楼,"123.959469,47.337001",0452-6115411,黑龙江省,齐齐哈尔市,龙沙区
名仕造型(安顺路店),五龙街道安顺路86号11环卫处西,"123.930039,47.333267",15945230608,黑龙江省,齐齐哈尔市,龙沙区
玖龙发艺人生(安居火电小区店),正阳街道百花红楼后身火电安居小区15号楼1门市,"123.961344,47.336826",0452-2438198;0452-2478198,黑龙江省,齐齐哈尔市,龙沙区
贵族发型沙龙(安居小区东方组团店),北大仓街114号贵族发型沙龙,"123.960915,47.338554",19645024567,黑龙江省,齐齐哈尔市,龙沙区
色之廊剪业,新化小区61号楼底商,"123.949896,47.336614",15045215028;15046215028,黑龙江省,齐齐哈尔市,龙沙区
明宇发型沙龙,卜奎南大街221号明宇发型沙龙,"123.957641,47.330714",13079665898;15765082828,黑龙江省,齐齐哈尔市,龙沙区
艺都发型工作室,同源路与斜阳街交叉口东50米,"123.966508,47.344545",18686843332,黑龙江省,齐齐哈尔市,龙沙区
金碘造型(阳光名宅店),滨湖二期阳光名宅25号楼00单元01层05号,"123.930109,47.345883",0452-2115533;13314526654,黑龙江省,齐齐哈尔市,龙沙区
初色轻奢美业沙龙(安居小区店),南马路282号,"123.961582,47.334268",16646272226,黑龙江省,齐齐哈尔市,龙沙区
指尖美发(龙沙小区南区店),越秀路65号,"123.961906,47.343070",13846219626,黑龙江省,齐齐哈尔市,龙沙区
简专业剪烫染,南马路268号,"123.961994,47.334200",15214403569,黑龙江省,齐齐哈尔市,龙沙区
圣帝美发沙龙(畅心园A区店),卜奎大街畅心园小区a区4号楼商服,"123.959069,47.319711",0452-2464456;13796887495,黑龙江省,齐齐哈尔市,龙沙区
深澳美容美发工作室,齐大万米楼北楼1-102,"123.934234,47.349866",18745280200,黑龙江省,齐齐哈尔市,龙沙区
帅发廊,永青小区14号楼,"123.956647,47.336163",13069999081;15145253689;15946493280,黑龙江省,齐齐哈尔市,龙沙区
头彩造型,安居路新世纪广场一层21号,"123.958851,47.338702",18686943368,黑龙江省,齐齐哈尔市,龙沙区
鑫天艺美发沙龙(卜奎南大街),卜奎南大街85号,"123.956954,47.337390",0452-5962733;13394469414,黑龙江省,齐齐哈尔市,龙沙区
润风造型(安居火电小区店),齐齐哈尔火电安居小区14号楼门市,"123.958851,47.336969",15846271980,黑龙江省,齐齐哈尔市,龙沙区
天宏理发店,北疆花园东区12号楼,"123.952577,47.318461",15846202229,黑龙江省,齐齐哈尔市,龙沙区
简美烫染沙龙,龙安路76号,"123.961867,47.337190",15146695747,黑龙江省,齐齐哈尔市,龙沙区
发泽造型(新立街店),恒大影城一楼115号,"123.920739,47.321885",13604522276,黑龙江省,齐齐哈尔市,龙沙区
尚典造型(龙安路店),正阳街道安智小区7号楼,"123.962300,47.337581",15845688836;19104627333,黑龙江省,齐齐哈尔市,龙沙区
沐轩造型(龙兴嘉园店),工建路94正北方向150米龙兴嘉园28号楼,"123.929673,47.348822",15846212279,黑龙江省,齐齐哈尔市,龙沙区
阿洋造型专业烫染名店,青云街164号,"123.954729,47.331471",17790639560,黑龙江省,齐齐哈尔市,龙沙区
奈斯美发沙龙(新玛特超市店),大商新玛特齐齐哈尔店北门西80米,"123.957389,47.342492",13339522217;15765041888,黑龙江省,齐齐哈尔市,龙沙区
X·L私人订制美发工作室,齐齐哈尔市龙沙区安居小区火电6号楼00单元01层17号,"123.961033,47.337397",13384628998,黑龙江省,齐齐哈尔市,龙沙区
艾蓓逸美发化妆工作室,卜奎南大街233号,"123.957677,47.330498",13796885262,黑龙江省,齐齐哈尔市,龙沙区
安家美业,紫金华府公园天下二期23号楼00单元01层11号,"123.963531,47.294541",19013629288,黑龙江省,齐齐哈尔市,龙沙区
理享美发沙龙(熙府桃园店),熙府桃园小区S1号楼0单元一层,"123.944022,47.333361",15845777020,黑龙江省,齐齐哈尔市,龙沙区
潮颜造型美发沙龙,御园小区28-B105室,"123.965150,47.299290",[],黑龙江省,齐齐哈尔市,龙沙区
赫莎造型,南马路276号,"123.961806,47.334139",13303621144,黑龙江省,齐齐哈尔市,龙沙区
AE造型(173店),卜奎南大街与兴顺路交叉口西北80米,"123.957639,47.331294",[],黑龙江省,齐齐哈尔市,龙沙区
奈丝发艺(卜奎南大街213号),卜奎南大街213号,"123.957539,47.331943",14745864447,黑龙江省,齐齐哈尔市,龙沙区
沐川造型(火电小区店),雄鹰南街65号火电小区,"123.960770,47.337372",[],黑龙江省,齐齐哈尔市,龙沙区
范斯造型,龙华路一轻综合楼1至2层,"123.960055,47.341102",[],黑龙江省,齐齐哈尔市,龙沙区
反时针美业(大商新玛特齐齐哈尔店),新玛特购物广场东门旁,"123.958780,47.342124",15214418338,黑龙江省,齐齐哈尔市,龙沙区
秀客发型工作室九年的店,安居9号楼星光儿童城对面安居路35号,"123.959400,47.338554",13504611051,黑龙江省,齐齐哈尔市,龙沙区
