名称,地址,经纬度,电话,省份,城市,区县
元素造型(西雅图水岸店),顾新路842号,"126.576488,45.717872",15561806660,黑龙江省,哈尔滨市,道里区
思涵造型,工厂街副10号(秀丰果蔬生鲜超市对面),"126.631875,45.766817",13633641637,黑龙江省,哈尔滨市,道里区
久违·男士理发馆Barbershop,群力第六大道5461-10号,"126.494975,45.718275",13134515190,黑龙江省,哈尔滨市,道里区
壹家男士理发馆(中海寰宇天下店),中海寰宇天下2827号7-15一层,"126.536575,45.723875",18745069354,黑龙江省,哈尔滨市,道里区
Wants罔肆美发工作室(商务公寓C座店),群力第四大道1479号商务公寓C座F9层,"126.556178,45.737677",13945724523,黑龙江省,哈尔滨市,道里区
东尚美发(河润街店),河润街85号(公路大桥地铁站1号口步行210米),"126.596045,45.760361",[],黑龙江省,哈尔滨市,道里区
BLOOM·明星造型(富力江湾店),友谊西路600号富力江湾T2座1309,"126.587625,45.757875",[],黑龙江省,哈尔滨市,道里区
漾·YOUNG美发沙龙(卓展购物中心B座店),上海街99号卓展购物中心B座F2,"126.604565,45.758927",0451-86613333,黑龙江省,哈尔滨市,道里区
克拉造型,群力第七大道266号,"126.573594,45.732797",13091871235,黑龙江省,哈尔滨市,道里区
素沫造型(天薇丽景园店),工农大街248号(中国工商银行旁边),"126.559822,45.718544",17545544484,黑龙江省,哈尔滨市,道里区
越克男士理发馆(群力店),远大购物中心步行街c3栋3层1号,"126.557936,45.738058",0451-84345868,黑龙江省,哈尔滨市,道里区
sky丝概造型(丽江路店),丽江路1087号,"126.560109,45.718161",18246928102,黑龙江省,哈尔滨市,道里区
S.E高级发型定制(恒大国际中心店),群力大道5栋单元3层01号,"126.564919,45.739396",13069713527,黑龙江省,哈尔滨市,道里区
董军美发(48店),融江路32-11号,"126.541448,45.724372",15776693376,黑龙江省,哈尔滨市,道里区
拾柒美发工作室(爱建店),安丰街94号安正小区,"126.608011,45.767072",15546022289,黑龙江省,哈尔滨市,道里区
理Li私人美发工作室,鸿润路41号,"126.603199,45.766745",18604500529,黑龙江省,哈尔滨市,道里区
奈选九号美发沙龙,顾新路149号,"126.597897,45.733994",14745723999,黑龙江省,哈尔滨市,道里区
环宇造型(银泰城店),群力新区群力第二大道银泰城二期c座,"126.539311,45.737966",13936097219,黑龙江省,哈尔滨市,道里区
韩之潮发艺(南方花园店),通顺街46号,"126.594998,45.735813",0451-51713240;13613656768,黑龙江省,哈尔滨市,道里区
束言造型(顾新店),顾新路463号,"126.590075,45.727925",0451-84314288,黑龙江省,哈尔滨市,道里区
菲灵造型(群力第六大道店),群力第六大道35-4号,"126.540908,45.723155",13214619135,黑龙江省,哈尔滨市,道里区
星呈造型·烫染·造型(河清街店),河清街49号(公路大桥地铁站4号口步行190米),"126.594232,45.757858",[],黑龙江省,哈尔滨市,道里区
蒂尊美业,安顺街145号(中央大街地铁站3号口步行400米),"126.613575,45.765875",15104637292;15204693808,黑龙江省,哈尔滨市,道里区
沙宣VS smile(银泰城)旗舰店,第二大道766号,"126.539167,45.737843",16538663777,黑龙江省,哈尔滨市,道里区
菲墨形象沙龙(群力第五大道店),工农街道群力第五大道770号关东古巷1层03A,"126.565225,45.734129",17713318301,黑龙江省,哈尔滨市,道里区
OG造型(道里店),买卖街225号,"126.628646,45.776103",17545581847,黑龙江省,哈尔滨市,道里区
潮牌造型·形象设计,河洲街9-1号,"126.593823,45.758515",13703618401,黑龙江省,哈尔滨市,道里区
坤仕男士理发馆(群力财富中心店),群力第四大道1705号财富MOHO写字楼C座11楼1121号,"126.553106,45.737063",15104540495,黑龙江省,哈尔滨市,道里区
伊流小田(金中环广场店),工农街道群力第五大道1159号金中环广场2楼,"126.564720,45.735608",0451-51816655;18004505671,黑龙江省,哈尔滨市,道里区
魅造型工作室,哈药路103号,"126.607262,45.750584",13009991250,黑龙江省,哈尔滨市,道里区
小凯剪吧(哈尔滨中央大街店),上游街52-1号,"126.616630,45.775867",15046083293;15104551150,黑龙江省,哈尔滨市,道里区
One Hair(中海寰宇天下店),中海寰宇商服1-15号,"126.541531,45.723602",17603646882,黑龙江省,哈尔滨市,道里区
湖北美发(小职工街店),工农街道小职工街29号楼一单元1楼,"126.579592,45.729910",15504612816,黑龙江省,哈尔滨市,道里区
小齐致美·Solomon索罗门形象沙龙(富力广场店),富力中心广场6楼L607商铺观光电梯旁,"126.587675,45.757375",17845135555,黑龙江省,哈尔滨市,道里区
枫·新娘造型(恒大国际中心店),恒大国际中心3栋118门市,"126.566975,45.739725",18249010936,黑龙江省,哈尔滨市,道里区
拾光造型,群力大道2376号,"126.539568,45.734041",15604662510,黑龙江省,哈尔滨市,道里区
尚都形象设计连锁机构(恒祥城店),康安路恒祥城一期12-5,"126.606368,45.735820",13091707234,黑龙江省,哈尔滨市,道里区
逍亚造型(经纬街分店),经纬街263号,"126.610483,45.771042",13163447762,黑龙江省,哈尔滨市,道里区
那样美氢气纳米水头浴,群力街道群力大道2399号哈尔滨银泰城购物中心二层2044号商铺,"126.540675,45.737525",[],黑龙江省,哈尔滨市,道里区
湖北名发(安德街店),安德街138号,"126.610937,45.757881",15146002859,黑龙江省,哈尔滨市,道里区
one玖造型(银泰城·悦街店),群力街道元江路841号,"126.538644,45.742113",18646540969,黑龙江省,哈尔滨市,道里区
大发师造型工作室(哈尔滨中央大街店),东风街33号(哈尔滨市建账监管中心隔壁),"126.617442,45.772207",0451-87655155;18004666669,黑龙江省,哈尔滨市,道里区
莱美护肤造型(海富御景臻园店),群力第七大道2882号,"126.553542,45.720432",13199572734,黑龙江省,哈尔滨市,道里区
雨竹发艺,安定街38-1号,"126.611350,45.764529",18246581112,黑龙江省,哈尔滨市,道里区
前沿美容美发(安静二胡同店),安静二胡同1-10,"126.614826,45.761386",18814528070,黑龙江省,哈尔滨市,道里区
迎运男士理发(中央大街店),友谊路187号一层154号,"126.615679,45.778689",13115652677,黑龙江省,哈尔滨市,道里区
高谊街55—1号 峰格造型,高谊街55-1峰格造型,"126.611811,45.773925",13766831428;15046661428,黑龙江省,哈尔滨市,道里区
董军美发(16店),恒祥空间3号门西80米,"126.530374,45.723411",13100874492,黑龙江省,哈尔滨市,道里区
叁仟男士发型定制,群力街道群力第二大道814号银泰城悦坊二期N034-1号,"126.538139,45.737373",15776760992;15945160560,黑龙江省,哈尔滨市,道里区
格朗造型,建国街133号,"126.603185,45.751337",13684655757,黑龙江省,哈尔滨市,道里区
小朗男士理发馆barbershop,河润街47号(公路大桥地铁站2号口步行320米),"126.598631,45.757012",13936695122,黑龙江省,哈尔滨市,道里区
D1造型(hair salon),第六大道297号宝石花园正门斜对面,"126.560016,45.730372",15244666759,黑龙江省,哈尔滨市,道里区
董军美发(第15店),群力第一大道1872号招商·贝肯山三期,"126.536814,45.738023",[],黑龙江省,哈尔滨市,道里区
天天烫染(工程东段社区店),高谊街55号(友谊宫地铁站1号口步行480米),"126.611900,45.773784",18545563058,黑龙江省,哈尔滨市,道里区
设计者造型(建国街店),建国街273号,"126.597771,45.745490",13644569191;15636000875,黑龙江省,哈尔滨市,道里区
元素造型(丽水雅居店),窑地头道街117号元素造型,"126.577041,45.729194",15004596213,黑龙江省,哈尔滨市,道里区
MYoungBarbershop美样造型,中央大街1号哈尔滨中央大街,"126.617270,45.773219",13936133406,黑龙江省,哈尔滨市,道里区
领艺美发工作室(经纬六道街小区店),经纬六道街9号(中央大街地铁站3号口步行50米),"126.614696,45.768958",18204614017,黑龙江省,哈尔滨市,道里区
创艺空间造型(民生尚都怡园店),民生尚都怡园43栋6号商服,"126.518855,45.717419",15663629565,黑龙江省,哈尔滨市,道里区
多米造型(哈尔滨道里区),民安街157号,"126.610694,45.745933",18645518575,黑龙江省,哈尔滨市,道里区
越克发型设计(中央大街店),尚志街道西五道街37号中央经典雅仕阁,"126.620223,45.774922",[],黑龙江省,哈尔滨市,道里区
起点造型(群力第七大道),海富绣园北1门东60米,"126.549175,45.719293",18686764136,黑龙江省,哈尔滨市,道里区
美希美发沙龙(天薇丽景店),工农大街230号二楼,"126.560499,45.718968",0451-51015799;13351713093,黑龙江省,哈尔滨市,道里区
森希尔美发沙龙,汇锦庄园(群力第五大道地铁站2号口步行440米),"126.547425,45.727525",0451-87615927,黑龙江省,哈尔滨市,道里区
沐乐美妆造型工作室,经纬街副229号,"126.612956,45.770253",15561577572,黑龙江省,哈尔滨市,道里区
志向发艺,绿城·诚园西北门东70米,"126.532269,45.718662",17645037683,黑龙江省,哈尔滨市,道里区
董军美发19店(桐楠格·领誉店),群力家园滇池东路863号A4-9,"126.547702,45.713691",15663846340,黑龙江省,哈尔滨市,道里区
约定美发烫染,河阳街35号,"126.600676,45.755828",13936579360;18245111527,黑龙江省,哈尔滨市,道里区
九号美发沙龙(中海时代店),群力第六大道4650号,"126.505071,45.718876",14745723999,黑龙江省,哈尔滨市,道里区
柠伊发型设计沙龙(福乐湾共乐小区店),福同街53号,"126.611231,45.752465",18246551515,黑龙江省,哈尔滨市,道里区
良子发艺,安固街68号,"126.617060,45.758575",13304515331,黑龙江省,哈尔滨市,道里区
优客·莅临发型设计(恒祥空间店),群里第六大道恒祥空间二期17栋1单元103,"126.529579,45.723193",13633640618,黑龙江省,哈尔滨市,道里区
北奢造型美甲美睫,群力蜀山路392号金地·名悦11号楼,"126.500124,45.716517",15010069567;15601238337,黑龙江省,哈尔滨市,道里区
董军美发(12店),群力第一大道1704号,"126.550408,45.744268",13304556700,黑龙江省,哈尔滨市,道里区
魔发师美发(机场路店),机场路577-4号,"126.486928,45.669262",0451-84107222;13936138633,黑龙江省,哈尔滨市,道里区
小野造型·HOME 12店,群力大道中海紫云官邸,"126.531631,45.730791",15244745552,黑龙江省,哈尔滨市,道里区
哈佛设计(买卖街),买卖街218-1号(近五十一中学),"126.628237,45.776280",15046673456,黑龙江省,哈尔滨市,道里区
V+造型设计美发美甲,西十道街18号,"126.621948,45.771840",13351018867;15776947430,黑龙江省,哈尔滨市,道里区
维美发艺烫染综合店(中央大街店),高谊街106号(友谊宫地铁站1号口步行250米),"126.610319,45.775694",15846576132,黑龙江省,哈尔滨市,道里区
开心造型(中医街店),中医街123-1号,"126.607677,45.772490",15945455695,黑龙江省,哈尔滨市,道里区
董军美发110店,爱琴路21号(公路大桥地铁站1号口步行460米),"126.598431,45.761191",15145019629,黑龙江省,哈尔滨市,道里区
C·S美发沙龙·纹身馆(红专小区店),红专小区西南门旁,"126.615368,45.771936",13766811142,黑龙江省,哈尔滨市,道里区
文龙美发会所(河松小区1期店),河松小区河心街13号,"126.581117,45.749117",13836027413;13936674916,黑龙江省,哈尔滨市,道里区
黑黄兄弟男士理发店Serialkilla barbershop,湿地MOHO,"126.551976,45.725417",13644618684,黑龙江省,哈尔滨市,道里区
理下理发店,安国街212号-1号,"126.609939,45.758192",19845244401,黑龙江省,哈尔滨市,道里区
元素造型(禧园店),海富禧园(工农大街地铁站3号口步行230米),"126.555560,45.717466",[],黑龙江省,哈尔滨市,道里区
顶尚造型·剪发·烫染(乡政街店),[],"126.593128,45.732965",15204663414,黑龙江省,哈尔滨市,道里区
千美艺salon,安顺街副124号,"126.613698,45.765551",18746063459,黑龙江省,哈尔滨市,道里区
大连宝贝美发美甲,群力第五大道1608号,"126.559431,45.734144",18042677676,黑龙江省,哈尔滨市,道里区
潮人街美发沙龙(群力第六大道中海寰宇天下店),群力第六大道2477号5号楼14门市,"126.538457,45.723694",13351282005,黑龙江省,哈尔滨市,道里区
艺淇男士理发馆,第五大道恒祥空间5号楼3单元102,"126.532842,45.726309",18646356876,黑龙江省,哈尔滨市,道里区
悦朗发艺工作室,乡里街115号三栋五单元一层4号,"126.588814,45.734256",19917584810,黑龙江省,哈尔滨市,道里区
画阁造型(迎宾小区店),城乡路263号,"126.579328,45.725500",18245173881,黑龙江省,哈尔滨市,道里区
晨彩发艺(新阳路店),安信街11-1号,"126.611212,45.755346",15004658589;15636702233,黑龙江省,哈尔滨市,道里区
卡迩男士理发馆,元江路501号,"126.539197,45.740808",[],黑龙江省,哈尔滨市,道里区
東娜造型,安升街176号(安升小区南门东南80米),"126.609708,45.762010",18645058615,黑龙江省,哈尔滨市,道里区
木野造型(达江小区店),安阳路74号,"126.585303,45.739945",0451-51878242;13029993192,黑龙江省,哈尔滨市,道里区
Lemon6 Pilates普拉提工作室(哈尔滨银泰城购物中心店),群力大道2399号银泰城购物中心F2层,"126.541462,45.736484",19846014198,黑龙江省,哈尔滨市,道里区
喜里化妆工作室,群力第六大道355-25号4单元1层2号,"126.560493,45.730610",15636322996,黑龙江省,哈尔滨市,道里区
叁柒社·刺青艺术工作室·原创设计师名店,麦凯乐国际公寓A座25层b10号,"126.623375,45.771925",18686869740,黑龙江省,哈尔滨市,道里区
Aura-Tan Studio美黑工作室,群力第四大道399号汇智广场西楼四层IFPro健身房内,"126.569160,45.739415",17645037877,黑龙江省,哈尔滨市,道里区
斯米造型,天合小区6栋,"126.594025,45.731675",15545016646,黑龙江省,哈尔滨市,道里区
素沫造型(桐楠格·领誉店),四方台大道616号桐楠格·领誉,"126.549663,45.715912",15104594063,黑龙江省,哈尔滨市,道里区
喜见 Hair Salon,上游街41号(友谊宫地铁站2号口步行340米),"126.614027,45.775413",15246784942,黑龙江省,哈尔滨市,道里区
董军美发(29店),群力第一大道1868号,"126.537084,45.742487",[],黑龙江省,哈尔滨市,道里区
慕尚美发沙龙(艺品枫景店),爱建路42号慕尚美发沙龙,"126.599775,45.760275",0451-87635762;13314615315,黑龙江省,哈尔滨市,道里区
董军美发22店,群力第一大道1777号,"126.543069,45.743957",16663669570;18945115772,黑龙江省,哈尔滨市,道里区
笨剪Hair,安国街279号,"126.608064,45.756279",18645119207,黑龙江省,哈尔滨市,道里区
鑫星轩造型美发店,新阳街道安固街62号,"126.617195,45.759006",15942859994,黑龙江省,哈尔滨市,道里区
聚美造型(保利天悦店),群力第六大道保利天悦二栋10号门市,"126.503090,45.718581",18245070459,黑龙江省,哈尔滨市,道里区
视觉国际美发(工农店),工农大街158号,"126.564983,45.721865",0451-84377525;13115319234,黑龙江省,哈尔滨市,道里区
锋尚造型(海富御景绣园店),群力阳江路69号,"126.546661,45.718480",18745765791,黑龙江省,哈尔滨市,道里区
九沐造型美发沙龙,抚顺街235号,"126.619216,45.755789",17736541112,黑龙江省,哈尔滨市,道里区
ML漫萝美发(招商·贝肯山一期店),元江路682号,"126.537693,45.744499",15636811189,黑龙江省,哈尔滨市,道里区
董军美发25店,群力第一大道1390号,"126.555574,45.744997",15146005428,黑龙江省,哈尔滨市,道里区
东起儿童亲子美发(群力银泰悦坊店),群力第二大道银泰城悦坊3号门二楼东起美发,"126.538585,45.737791",18245105590,黑龙江省,哈尔滨市,道里区
LMS美容美体养生,高谊街73号(友谊宫地铁站1号口步行300米),"126.610893,45.775307",13945092219,黑龙江省,哈尔滨市,道里区
Ray光线艺术美发沙龙(恒大帝景店),恒大帝景北1门西190米,"126.528181,45.722132",13091728835;13091728935,黑龙江省,哈尔滨市,道里区
伊格造型专业美发,安阳路77号,"126.583511,45.739361",[],黑龙江省,哈尔滨市,道里区
芮拉美发美甲造型(汇励99城市公园店),安隆街85号芮拉美发店,"126.607127,45.760795",13339303849,黑龙江省,哈尔滨市,道里区
钟意发型设计,群力街道丽江路2586号,"126.545282,45.728695",13125987897,黑龙江省,哈尔滨市,道里区
丝语美发店,道理霞曼街95号,"126.615321,45.769545",13796610139,黑龙江省,哈尔滨市,道里区
发之道造型(哈尔滨中央大街店),中央大街西15道街66号,"126.621019,45.767784",18249093469,黑龙江省,哈尔滨市,道里区
黑猫美发工作室(顾乡大街店),顾乡大街49号,"126.590141,45.738898",[],黑龙江省,哈尔滨市,道里区
阿山美容美发养生(银泰城·悦街店),丽江路4176号银泰城·悦街F1层,"126.539074,45.741515",15546462888,黑龙江省,哈尔滨市,道里区
爱尚美发型设计(安化街店),安平街40号,"126.619043,45.760110",13704812173,黑龙江省,哈尔滨市,道里区
娜娜美发,崂山路269号,"126.521490,45.716928",15776475113,黑龙江省,哈尔滨市,道里区
绝对美发,城乡路迎宾小区116栋,"126.579674,45.726611",15765531917,黑龙江省,哈尔滨市,道里区
主角美发工作室,建国街副48号,"126.605492,45.753143",18345105996,黑龙江省,哈尔滨市,道里区
晨晖发型工作室(河山街店),河山街73号,"126.582881,45.749340",15004545670,黑龙江省,哈尔滨市,道里区
哈尔滨市道里区黄氏维唯织发美发店,西十五道街46号,"126.621475,45.767806",0451-84636736;13664572337,黑龙江省,哈尔滨市,道里区
奥幻·美发造型,海富康城西区东南3门东北90米,"126.581461,45.737966",15245018006,黑龙江省,哈尔滨市,道里区
上上理容发型设计,透笼街副13-1,"126.631140,45.770631",0451-84560102,黑龙江省,哈尔滨市,道里区
芊语造型,乡政街167号3门芊语造型,"126.590418,45.735052",13796087343,黑龙江省,哈尔滨市,道里区
九维美发(漫步·巴黎店),景江东路215号漫步·巴黎,"126.572431,45.727668",[],黑龙江省,哈尔滨市,道里区
台湾精剪(哈尔滨印象城店),友谊路187号哈尔滨印象城C座F3层,"126.615405,45.778342",18545143983,黑龙江省,哈尔滨市,道里区
炎军美发造型(新天地家园店),安阳路180号新天地家园,"126.584169,45.737962",15046080546,黑龙江省,哈尔滨市,道里区
鲸鱼美发造型店,安升街91-1号鲸鱼美发,"126.611766,45.761405",[],黑龙江省,哈尔滨市,道里区
上野造型(经纬十一道街店),经纬十一道街26号,"126.607300,45.769802",13936444022,黑龙江省,哈尔滨市,道里区
青丝舞美发烫染坊,建国街道哈药路277号2单元,"126.602902,45.752808",13199569593,黑龙江省,哈尔滨市,道里区
木沙潮牌烫染(安宁小区店),安宁街98号安宁小区,"126.613628,45.763376",13351788801,黑龙江省,哈尔滨市,道里区
我的理发店,群力第六大道335-25号1-1-1,"126.560905,45.730899",15845008003,黑龙江省,哈尔滨市,道里区
丽久发型设计(安康小区店),安顺街副161-6号,"126.612301,45.766412",13945014007,黑龙江省,哈尔滨市,道里区
董军美发55店,康泰嘉园商住小区20号楼5号商服,"126.536615,45.713453",17603695919,黑龙江省,哈尔滨市,道里区
辉煌丝恋旗舰店,建议街28-1号,"126.603895,45.749418",[],黑龙江省,哈尔滨市,道里区
好运来美发沙龙,经纬街254-1号,"126.611510,45.770386",13904656634,黑龙江省,哈尔滨市,道里区
名爵烫染(安国小区店),安定街附2-2号,"126.613478,45.766656",13263515682,黑龙江省,哈尔滨市,道里区
壹加壹美容美发(河政花园住宅小区店),河政街21号(河松街地铁站1号口步行480米),"126.593161,45.752271",0451-84803268;18946162057,黑龙江省,哈尔滨市,道里区
天公作美专业烫染造型(迎宾小区1区店),城乡路迎宾小区107栋5单元101室,"126.579134,45.726592",18246040641,黑龙江省,哈尔滨市,道里区
春天湖北美发,大民兴街12-2号,"126.617895,45.749902",13212932520,黑龙江省,哈尔滨市,道里区
鸿尚护肤造型,星光耀广场朗江路1066-3号,"126.530836,45.733176",[],黑龙江省,哈尔滨市,道里区
魔方烫染连锁店,松苍街54号(河松街地铁站2号口步行380米),"126.593777,45.745663",13936481535,黑龙江省,哈尔滨市,道里区
弥尚造型,顾新路恒大御府,"126.597259,45.731921",15765509552,黑龙江省,哈尔滨市,道里区
小勇美发机构,经纬三道街20-1号,"126.619744,45.767070",13936133459,黑龙江省,哈尔滨市,道里区
壹间美发店,天薇丽景园工农大街238号,"126.560033,45.718869",15146891621,黑龙江省,哈尔滨市,道里区
小月月Hair Salon(远大购物中心群力店),群力远大商业街B2-19(1-2层),"126.556112,45.737910",15245089804,黑龙江省,哈尔滨市,道里区
尚上造型美发店(松树街店),松林街与松柏街交叉口东北40米,"126.597626,45.746729",15546163825,黑龙江省,哈尔滨市,道里区
星期五美发纹绣美甲美睫,安红街73号,"126.616320,45.751077",[],黑龙江省,哈尔滨市,道里区
俊朗发艺,安顺街副70-1号,"126.617878,45.763953",15146611923,黑龙江省,哈尔滨市,道里区
盛美美发,安顺街176号,"126.610490,45.766967",15104692779,黑龙江省,哈尔滨市,道里区
鑫之慧美发(安国小区店),安定街8号(地铁站3号口步行290米),"126.613286,45.766492",18345142668,黑龙江省,哈尔滨市,道里区
六里Hair life,红专街副48号红专小区,"126.616822,45.772790",[],黑龙江省,哈尔滨市,道里区
董军美发(21店),第七大道2914号,"126.550677,45.719488",16645669762,黑龙江省,哈尔滨市,道里区
湖北晓锋发艺,康安路47-2号,"126.604546,45.737440",13030037558,黑龙江省,哈尔滨市,道里区
简美美发,尚志大街24号(尚志大街地铁站3号口步行130米),"126.624838,45.764654",18686834706,黑龙江省,哈尔滨市,道里区
尚秀造型,抚顺街219号,"126.619546,45.756210",15504662398,黑龙江省,哈尔滨市,道里区
喜简发型工作室,乡政街80号,"126.594538,45.731107",15776451764,黑龙江省,哈尔滨市,道里区
璇之逅假发补发连锁(群力财富中心店),群力第四大道远大购物西侧群力财富中心C座1405室,"126.553200,45.737327",13278404888,黑龙江省,哈尔滨市,道里区
艾林色造美容美发设计,建国北4道街121号,"126.598435,45.749806",15546222952;18104512031,黑龙江省,哈尔滨市,道里区
董军美发(大润发商业街店),四方台506-7,"126.550614,45.714835",[],黑龙江省,哈尔滨市,道里区
宇翼美发店,友谊路1号,"126.627171,45.780500",13069898119,黑龙江省,哈尔滨市,道里区
军斌专业美发(安平小区店),安平街47-a5,"126.618364,45.759422",15846570938,黑龙江省,哈尔滨市,道里区
K沙龙·私人美发工作室(哈尔滨银泰城购物中心店),群力大道2399号银泰城购物中心,"126.540975,45.737225",[],黑龙江省,哈尔滨市,道里区
品形美发艺术沙龙,安静街道安顺街128号,"126.613693,45.765553",13704504312,黑龙江省,哈尔滨市,道里区
晓岩美发,安定街89号,"126.609522,45.761170",13946117856,黑龙江省,哈尔滨市,道里区
美格发艺工作室(安宁街店),安康街90号,"126.609593,45.764868",[],黑龙江省,哈尔滨市,道里区
美辰造型美发店,安顺街附108号,"126.614794,45.765070",18845728072,黑龙江省,哈尔滨市,道里区
鑫慧美发,工厂街146号(尚志大街地铁站3号口步行140米),"126.623426,45.765038",13703627982,黑龙江省,哈尔滨市,道里区
福尚妍初专业烫染店,中医街103-5号,"126.611445,45.773511",18103637799,黑龙江省,哈尔滨市,道里区
立新造型(经纬八道街店),经纬八道街11号,"126.611857,45.769753",[],黑龙江省,哈尔滨市,道里区
菲沐造型,顾新路恒大御府商业街S-9-114号菲沐造型工作室,"126.597017,45.731655",15046190283,黑龙江省,哈尔滨市,道里区
三宝美发,顾乡三道街11号(三宝美发),"126.586716,45.738779",18245133125,黑龙江省,哈尔滨市,道里区
2026造型(哈尔滨中央大街店),大安街90号中央大街地铁站1号口步行200米,"126.616213,45.770570",17603655017,黑龙江省,哈尔滨市,道里区
沐白男士理发馆(爱建卓展店),安发街83号,"126.610595,45.757510",[],黑龙江省,哈尔滨市,道里区
澜乐barbershop男士理发馆(通顺街小区店),通顺街69号,"126.595337,45.736171",18556655535,黑龙江省,哈尔滨市,道里区
友间SaLon理发店(安松街店),安松街副59号,"126.611866,45.763066",18246111182,黑龙江省,哈尔滨市,道里区
艾梵造型(汇锦香槟湾店),朗江路汇锦香槟湾1559号门市,"126.530909,45.737364",13664604042,黑龙江省,哈尔滨市,道里区
喜理男士理发馆Barbershop,元江路471号,"126.539263,45.740692",19523229356,黑龙江省,哈尔滨市,道里区
翎峰造型.专业染烫,安定街126号翎峰造型·专业染烫,"126.608822,45.759169",18646338438,黑龙江省,哈尔滨市,道里区
造化·男士理发·脏辫(经纬六道街小区店),经纬七道街60号,"126.613073,45.768405",18745710250,黑龙江省,哈尔滨市,道里区
佲剪世家男士理发馆(哈尔滨一店),群力第七大道2889号,"126.551955,45.720468",18346111708,黑龙江省,哈尔滨市,道里区
行运美发店(银泰城悦街店),元江路641-1,"126.538990,45.741528",18646258508,黑龙江省,哈尔滨市,道里区
查理男士理容barbershop,融江路3973号,"126.535710,45.741300",15603607756,黑龙江省,哈尔滨市,道里区
韩尚形象设计,工农大街118号,"126.568351,45.724187",[],黑龙江省,哈尔滨市,道里区
朔途男士理发馆Barbershop,安隆街70号,"126.608530,45.763207",15246519329,黑龙江省,哈尔滨市,道里区
首佳理发(康安小区西区店),康安小区西区西南门旁,"126.589117,45.740218",13945078898;15546654134,黑龙江省,哈尔滨市,道里区
意尚美发(民生尚都和园店),12栋3单元101,"126.514052,45.722596",13163670905,黑龙江省,哈尔滨市,道里区
初见·造型,工农大街27号1层13号,"126.581453,45.733463",18348509562,黑龙江省,哈尔滨市,道里区
1983男士理发店,群力第四大道399号恒大国际中心7栋04号,"126.565493,45.738744",13125958884,黑龙江省,哈尔滨市,道里区
G.S美发形象设计,安化街4-1号,"126.621105,45.762773",18346153332,黑龙江省,哈尔滨市,道里区
惠勇专业美发,康安二道街副11号,"126.593893,45.740006",13904638371,黑龙江省,哈尔滨市,道里区
W-Hair理发馆(恒祥空间店),群力第六大道恒祥空间16号楼底商恒大帝景停车口对面,"126.528263,45.722902",13074501109;18745015401,黑龙江省,哈尔滨市,道里区
好相男士理发工作室,工农街道远大商务公寓A座809室,"126.553707,45.737911",18246105904,黑龙江省,哈尔滨市,道里区
红波发艺,新发镇胜利村集资楼四栋五单元102,"126.520010,45.686754",18645028276,黑龙江省,哈尔滨市,道里区
头领Hair Salon(康安小区西区店),顾乡大街39-1号,"126.590961,45.739511",0451-82030444;13029991028,黑龙江省,哈尔滨市,道里区
吉慧美发,河鼓街3-2号(公路大桥地铁站3号口步行450米),"126.593340,45.755116",13039993231,黑龙江省,哈尔滨市,道里区
新爽美发,安广街49号,"126.614365,45.758338",13633684560,黑龙江省,哈尔滨市,道里区
优剪美发,新华街118号,"126.589428,45.737196",15344517512,黑龙江省,哈尔滨市,道里区
小高美发(顾乡南头道街店),顾乡南头道街6号,"126.590669,45.738158",13234955271,黑龙江省,哈尔滨市,道里区
优剪快剪美业连锁,四方台大道616号桐楠格·领誉,"126.551313,45.715166",[],黑龙江省,哈尔滨市,道里区
洛吉男士修面理容馆,麦凯乐公寓A座13B01室,"126.623180,45.771954",18646155592,黑龙江省,哈尔滨市,道里区
木林男士理发馆,工农大街311号新城小区,"126.562294,45.721837",[],黑龙江省,哈尔滨市,道里区
承仁专业男士理发(天合街店),故乡天合骏景小区天合街4号,"126.594865,45.733122",15049792976,黑龙江省,哈尔滨市,道里区
金涛美发(康泰嘉园店),滇池东路2169号康泰嘉园,"126.537785,45.714101",[],黑龙江省,哈尔滨市,道里区
歡喜理发馆JOY BARBERSHOP(麦凯乐店),尚志大街75号麦凯乐公寓A座25a03,"126.623439,45.771966",13945157279,黑龙江省,哈尔滨市,道里区
XDF美发,安化街160号新湖康桥,"126.616745,45.753908",[],黑龙江省,哈尔滨市,道里区
七零肆男士理容工作室,农街道群力远大商务公寓A座704,"126.553998,45.738028",17614613021,黑龙江省,哈尔滨市,道里区
逸美补发假发定制补发定制(哈尔滨店),群力第四大道1705号8层4号,"126.553222,45.737227",18840033672,黑龙江省,哈尔滨市,道里区
理发店,经纬街霞曼接口霞曼街107号,"126.615332,45.769516",17545580043,黑龙江省,哈尔滨市,道里区
BARBERSHOP大佬男士理容馆(哈尔滨印象城店),中央大街232号1层164商铺,"126.615890,45.779262",13212810393,黑龙江省,哈尔滨市,道里区
本朴男士理发馆,东风街副98号(中央大街地铁站1号口步行410米),"126.613726,45.770984",[],黑龙江省,哈尔滨市,道里区
阿一楠造型(凯德广场店),通顺街58号,"126.594741,45.735305",15045853577,黑龙江省,哈尔滨市,道里区
丑小鸭造型,抚顺街207号丑小鸭造型,"126.619674,45.756337",13836138550,黑龙江省,哈尔滨市,道里区
雪香发艺工作室,北安街164-2号(近经纬六道街公交站台),"126.614214,45.767033",18745080241,黑龙江省,哈尔滨市,道里区
